b_Intercept,b_sigma_Intercept,b_weight,b_masticationYes,b_environmentOpen,b_environmentSemiMClosed,b_environmentShore,b_environmentWater,b_environmentWetland,b_weight:masticationYes,b_sigma_weight,b_sigma_masticationYes,b_sigma_environmentOpen,b_sigma_environmentSemiMClosed,b_sigma_environmentShore,b_sigma_environmentWater,b_sigma_environmentWetland,b_sigma_weight:masticationYes,sd_taxon__Intercept,sd_taxon__weight,sd_taxon__masticationYes,sd_taxon__environmentOpen,sd_taxon__environmentSemiMClosed,sd_taxon__environmentShore,sd_taxon__environmentWater,sd_taxon__environmentWetland,sd_taxon__weight:masticationYes,sd_taxon__sigma_Intercept,sd_taxon__sigma_weight,sd_taxon__sigma_masticationYes,sd_taxon__sigma_environmentOpen,sd_taxon__sigma_environmentSemiMClosed,sd_taxon__sigma_environmentShore,sd_taxon__sigma_environmentWater,sd_taxon__sigma_environmentWetland,sd_taxon__sigma_weight:masticationYes
2.71592435741768,-0.255120223000666,-0.197439498303083,-0.345920492046901,-0.148858090511903,-0.0668967404216678,0.876481727209831,-1.02078261817418,3.94092672302576,-0.545349382116334,0.351212104121553,-1.05044463018354,-0.0332064903049348,0.00133526905189352,-1.31327972377091,2.87765892210543,-0.119486972927407,-0.482942119794663,1.18095556248334,0.160621797334542,0.244767128087685,0.302707591081264,0.612918568596315,0.793150846331924,2.38841139613175,8.32210454307942,0.109467359235681,0.89127527894772,0.367216477346791,0.432807704695917,0.792404332051511,0.505417602136857,1.24808264457564,1.2087638459996,0.83649206771759,0.62197398315295
0.7920124268398,-2.07109652242565,-0.0364139502075157,0.402376306634539,0.0751094400544864,0.000105666716725067,0.725077913421207,-6.14373972639537,-4.52058340628696,0.11407957891607,0.382234254861115,0.590186270601203,0.137877628995142,0.425677813962543,-0.379664967095773,0.390563615418336,-0.00711414741575235,0.855415408698711,1.33171126773084,0.434650625561048,0.225383638158216,0.542916062400437,0.369519631835771,1.41741417499599,6.08235477545196,3.88278025983873,0.594027605056778,1.27127918966713,1.1624538175893,1.060652074899,0.38811499248174,0.97335521527029,1.73171994950198,1.21282960263642,1.05948455289677,0.516976181263907
0.633506209549979,-0.623545199867015,-0.202710068676621,0.135723835703884,-1.246718870614,-0.250527098520215,0.611881500675684,-0.175266815204839,-1.96519491274029,-0.504361561024347,-0.140077898331821,-0.202824276281884,-0.336886768023473,0.0245375927805935,-0.865193360440946,-0.692748939174658,1.40600125047275,0.408085162038232,1.5761137990172,0.177907807145207,0.494254297741236,1.79015332335561,0.122538395731391,0.120464573889612,3.94459371220437,1.24356235752437,0.258282752662076,1.31738108378939,0.385752656906685,0.593143380554376,1.09533816686718,0.127189782861872,1.13144094972183,1.68540222277776,1.64936991745491,0.100369376445027
0.751380490220203,-1.29805796139457,-0.207226757676992,0.0207824766516342,0.0068198291644511,-0.155611493999956,0.648424174336696,0.801894417823109,-6.67809548387971,-0.550903593751641,0.159319227315987,-0.153649136645058,1.12913763912502,-0.602283176794596,0.172208488156822,-4.12877024493745,9.28523082607752,0.0865048911879565,1.41623657870956,0.347549569085679,0.515363349289145,0.924456617807073,0.596068684281111,0.976053626586265,2.21273473728917,6.58797333006946,0.99610332485041,1.60189124118387,0.144165708529513,0.534120976456425,0.862872697153773,0.839042413622059,1.03331209465714,3.03688973467133,6.07081726241465,0.372652426631146
1.10504476179031,-0.142641721791224,-0.30967361165751,0.314771811504277,-0.257381492604707,0.0396040871395716,0.687275223813375,-0.63994737716623,-0.320030449100074,-0.240688484923528,0.0570078843331137,0.628516364849928,0.792541776291262,-0.35947698884295,0.535471706702804,0.934695161985086,0.622563986424266,0.47110141898367,1.41109969510502,0.281683629564514,0.627528337587506,1.35034163155548,0.190909929387615,1.54741913869396,0.348105623276947,1.86460627211515,0.71690675032041,1.24497387200396,0.238262941103324,0.843849580251739,0.92428138356589,0.369483548214556,0.540186934410827,0.73530594094251,0.171786940329678,0.173981360674265
0.386036083018376,-2.31523027623284,0.336721453441314,0.96141937505123,0.55313053396909,0.285820206636391,0.774387975050096,-0.565307621583105,5.36993249140812,-0.965871893956175,-0.663737498431681,0.583571097279824,-0.424999709416575,-0.540971283170219,0.294384805441066,2.10862171277882,0.226322512889113,0.753236676734658,1.46357937820897,0.138589399331554,0.53360024517858,1.15398289282689,0.307050155592248,0.134057233709617,3.41769942330358,4.07881825737956,1.57746536230985,1.33220050441495,0.912910672832478,0.00495098037717409,0.873045019225351,0.681927703290996,0.0468992044410825,0.916391500413454,1.16021034002363,0.148337801646741
0.328574296260443,-0.940675827546993,-0.189244469659579,1.32426643843647,-0.0211389006592248,-0.355281450573144,0.738959649414658,2.52327977661933,3.6143684891744,0.120769182916605,-0.211179297788606,0.143265301083789,0.322621192550991,0.479225040907465,-0.138073946377301,-3.40303686794337,2.19065268972108,0.503135427900054,1.4367331547137,0.440462424548942,1.14759261351281,0.0343369074159408,0.341384582579062,0.787215787014602,2.44409811097777,0.374623970345237,0.518821140579246,1.67545342551827,0.0440915649700414,0.211228230906616,0.658722365440001,0.294281286401361,0.699084623336604,7.28537783595803,1.63549034318763,0.0969657765195634
1.27367487182333,-1.6307840757755,-0.179329240429246,-0.0513673488326554,-0.263598690727072,-0.378371991053759,0.363356515182624,-0.447704803660422,0.921389143647428,-0.301383955766687,0.14844065036323,0.138125268203049,0.3859594427891,0.059807003307299,-0.539194585434524,3.46692960308674,-0.0934712149015198,0.4457377436888,0.97504788620464,1.01569030890602,0.0616803151838265,0.825280152496483,1.03274089842684,0.362319384740562,0.300064540438419,0.780203156210492,0.350386982830377,1.33022130134876,0.219054577649637,1.29253296280518,1.44874561167733,0.423279156130108,0.445632297424115,2.63655000122919,1.54039603514737,0.324148095784835
-0.16198583619645,-1.56815064805528,-0.627113607331904,0.762242251522905,-0.377318624841971,-0.405581005434282,2.09509056170992,-0.917425161182502,-1.45655902492129,-0.24333469434828,0.600385795672522,1.35331152877828,0.974035660364811,-1.38253431596782,0.110195386942746,2.37616046540539,-1.03384092600626,-0.218723610829182,1.43009739522608,0.401442863892854,0.331475935182889,1.05856926439917,0.319766727077021,1.1353544081546,4.17766517066887,4.01517291137185,0.173242788897713,1.53358369421297,0.854432713295006,1.42668673464992,0.953691143799705,1.55148347844162,0.112979938665969,0.243178398170769,0.736116698215373,0.855826152085572
2.05390159351262,-1.1232154370691,-0.214650284170212,-1.0436797652178,-0.605222447151645,-0.104965851905791,0.694802548576143,0.845825039829757,0.137990983403534,0.167614409060879,-0.661661598831438,2.16671267945099,-0.264988895914895,-0.28073288633433,0.872584156450161,3.10016088950016,-1.68260712636071,0.519324701281402,1.29766349005324,0.574113684139437,1.07246728337574,0.667151290861898,0.76377718106714,0.800438711115117,0.782979031071906,0.380847750233424,0.0376709763607811,1.3122974948403,1.31454367787255,0.673598249059446,0.748847104318857,0.194480044873498,0.34394369048094,2.6076232335773,12.1921947643854,0.35831861884231
1.23116964752334,-2.7540472341616,0.0899518099568084,-0.286811598368245,-0.37312387043806,-0.0857664948627098,-0.240027081974439,-0.638399735800186,2.82464714948544,-0.583297169540011,0.176991219480036,1.03092460161335,2.39056741291421,0.824977930569298,0.620509366918949,5.58731558157882,0.719708708484724,0.417062543394988,1.31619638282796,0.108032274128536,0.218652915933215,1.97926294676488,1.3601105148503,0.440281555750712,1.3139930670184,1.96403818677449,0.112589422502256,1.40462973021734,0.413840159584436,0.398891233944449,1.41698242990531,0.817343812793978,0.98503093567155,2.44290848019666,1.06441143883148,0.346879781750103
2.47906934385018,-2.13876153727285,0.0359587867443431,0.799247736763808,0.077950382876378,0.0387080373773046,-0.125140018681804,-8.26102420857689,-7.11720893639447,-0.0300546899639266,0.895406850500827,0.165032158863904,-0.342514743001689,1.83069511086362,-0.319541579461232,-0.977500438892011,5.04063683084815,-0.636121218573736,1.58044473412705,0.48474471079074,0.992224533312183,0.367553090318078,0.298967938368988,0.389758557328457,7.81316808842546,7.54496970110566,0.0927561883262406,0.543185519692241,1.4690132529034,0.441210805950657,1.51446751373148,1.13117125627121,1.26276395606749,3.16946265812188,2.61690159721607,0.58765911099359
1.75904663101758,-1.72465828512088,-0.0172610774033757,0.710143343138362,-0.532862733565873,-0.144936285128672,0.502415911007843,2.93457748937307,-0.894480360301029,-0.0696956835174724,-0.254134138135327,1.19668645718,0.183350633665029,0.0862787802417009,0.223473523081347,-4.08257804168123,0.0786259899044804,1.30261203651088,1.51528616027569,0.180311185657027,0.330927689604691,0.576044907666295,0.282911890093387,0.482989558354965,5.19392792251109,0.00488395294861938,0.410903545654872,1.17404572202958,0.803951069776356,1.51343292776578,1.15067925444273,0.304239373737192,1.03037787703334,4.31443507372713,1.15176877920608,0.940235906615643
2.10373912402175,-1.64812095568691,-0.452294896732205,-1.06647205143357,-0.397363190346467,0.040227000847894,0.184771867312255,-7.00783616301617,-2.07996447959631,-0.0652963850579514,-1.53130476396916,-0.584671767899238,-0.0556144555469876,0.149972064344161,0.538841249762828,3.15533304437542,0.460056383109399,1.76224479630168,1.03498329380324,0.79053714496946,0.608047143688707,1.32588196264257,0.233393648046476,0.451824939713252,3.6495255516814,1.05368146386368,0.490643277520903,1.42322986464141,0.871600671977228,0.0291589582788616,0.732669743854471,0.332794532750967,0.549906645977222,2.01128278902848,2.06782972944468,0.908789579150444
0.836529196395694,-2.67832946141071,0.0349207133890287,0.559819698815777,-1.23064340145837,-0.530272746400931,0.306243402997371,0.263301432855213,-1.11762063248444,0.0208380151177571,-0.816585797532844,0.897975522550207,-0.281103285926046,0.249392219608639,-1.24807089937027,2.11449166355072,-0.422282448584115,2.00315049231021,1.42760502458724,0.146321386877618,0.313174338172725,1.1071573684924,0.844671588544152,0.365213454152582,0.0539520657552928,1.2454729608119,1.06923954261596,1.17812462680364,1.08507681686477,1.95200801882629,0.532649066723714,0.429863735743871,1.72274562479573,0.87463389030337,1.66793348453679,1.70699224162536
